uniqid,zip,from.year,from.month,from.day,to.year,to.month,to.day
1280,26091,2020,3,23,2020,5,24
1281,26093,2020,3,23,2020,5,24
1282,26095,2020,3,23,2020,5,24
1283,26097,2020,3,23,2020,5,24
1284,26099,2020,3,23,2020,5,24
1285,26101,2020,3,23,2020,5,24
1286,26103,2020,3,23,2020,5,24
1287,26105,2020,3,23,2020,5,24
1288,26107,2020,3,23,2020,5,24
1289,26109,2020,3,23,2020,5,24
1290,26111,2020,3,23,2020,5,24
1291,26113,2020,3,23,2020,5,24
1292,26115,2020,3,23,2020,5,24
1293,26117,2020,3,23,2020,5,24
1294,26119,2020,3,23,2020,5,24
1295,26121,2020,3,23,2020,5,24
1296,26123,2020,3,23,2020,5,24
1297,26125,2020,3,23,2020,5,24
1298,26127,2020,3,23,2020,5,24
1299,26129,2020,3,23,2020,5,24
1300,26131,2020,3,23,2020,5,24
1301,26133,2020,3,23,2020,5,24
1302,26135,2020,3,23,2020,5,24
1303,26137,2020,3,23,2020,5,24
1304,26139,2020,3,23,2020,5,24
1305,26141,2020,3,23,2020,5,24
1306,26143,2020,3,23,2020,5,24
1307,26145,2020,3,23,2020,5,24
1308,26147,2020,3,23,2020,5,24
1309,26149,2020,3,23,2020,5,24
1310,26151,2020,3,23,2020,5,24
1311,26153,2020,3,23,2020,5,24
1312,26155,2020,3,23,2020,5,24
1313,26157,2020,3,23,2020,5,24
1314,26159,2020,3,23,2020,5,24
1315,26161,2020,3,23,2020,5,24
1316,26163,2020,3,23,2020,5,24
1317,26165,2020,3,23,2020,5,24
1318,27001,2020,3,23,2020,5,24
1319,27003,2020,3,23,2020,5,24
1320,27005,2020,3,23,2020,5,24
1321,27007,2020,3,23,2020,5,24
1322,27009,2020,3,23,2020,5,24
1323,27011,2020,3,23,2020,5,24
1324,27013,2020,3,23,2020,5,24
1325,27015,2020,3,23,2020,5,24
1326,27017,2020,3,23,2020,5,24
1327,27019,2020,3,23,2020,5,24
1328,27021,2020,3,23,2020,5,24
1329,27023,2020,3,23,2020,5,24
1330,27025,2020,3,23,2020,5,24
1331,27027,2020,3,23,2020,5,24
1332,27029,2020,3,23,2020,5,24
1333,27031,2020,3,23,2020,5,24
1334,27033,2020,3,23,2020,5,24
1335,27035,2020,3,23,2020,5,24
1336,27037,2020,3,23,2020,5,24
1337,27039,2020,3,23,2020,5,24
1338,27041,2020,3,23,2020,5,24
1339,27043,2020,3,23,2020,5,24
1340,27045,2020,3,23,2020,5,24
1341,27047,2020,3,23,2020,5,24
1342,27049,2020,3,23,2020,5,24
1343,27051,2020,3,23,2020,5,24
1344,27053,2020,3,23,2020,5,24
1345,27055,2020,3,23,2020,5,24
1346,27057,2020,3,23,2020,5,24
1347,27059,2020,3,23,2020,5,24
1348,27061,2020,3,23,2020,5,24
1349,27063,2020,3,23,2020,5,24
1350,27065,2020,3,23,2020,5,24
1351,27067,2020,3,23,2020,5,24
1352,27069,2020,3,23,2020,5,24
1353,27071,2020,3,23,2020,5,24
1354,27073,2020,3,23,2020,5,24
1355,27075,2020,3,23,2020,5,24
1356,27077,2020,3,23,2020,5,24
1357,27079,2020,3,23,2020,5,24
1358,27081,2020,3,23,2020,5,24
1359,27083,2020,3,23,2020,5,24
1360,27085,2020,3,23,2020,5,24
1361,27087,2020,3,23,2020,5,24
1362,27089,2020,3,23,2020,5,24
1363,27091,2020,3,23,2020,5,24
1364,27093,2020,3,23,2020,5,24
1365,27095,2020,3,23,2020,5,24
1366,27097,2020,3,23,2020,5,24
1367,27099,2020,3,23,2020,5,24
1368,27101,2020,3,23,2020,5,24
1369,27103,2020,3,23,2020,5,24
1370,27105,2020,3,23,2020,5,24
1371,27107,2020,3,23,2020,5,24
1372,27109,2020,3,23,2020,5,24
1373,27111,2020,3,23,2020,5,24
1374,27113,2020,3,23,2020,5,24
1375,27115,2020,3,23,2020,5,24
1376,27117,2020,3,23,2020,5,24
1377,27119,2020,3,23,2020,5,24
1378,27121,2020,3,23,2020,5,24
1379,27123,2020,3,23,2020,5,24
1380,27125,2020,3,23,2020,5,24
1381,27127,2020,3,23,2020,5,24
1382,27129,2020,3,23,2020,5,24
1383,27131,2020,3,23,2020,5,24
1384,27133,2020,3,23,2020,5,24
1385,27135,2020,3,23,2020,5,24
1386,27137,2020,3,23,2020,5,24
1387,27139,2020,3,23,2020,5,24
1388,27141,2020,3,23,2020,5,24
1389,27143,2020,3,23,2020,5,24
1390,27145,2020,3,23,2020,5,24
1391,27147,2020,3,23,2020,5,24
1392,27149,2020,3,23,2020,5,24
1393,27151,2020,3,23,2020,5,24
1394,27153,2020,3,23,2020,5,24
1395,27155,2020,3,23,2020,5,24
1396,27157,2020,3,23,2020,5,24
1397,27159,2020,3,23,2020,5,24
1398,27161,2020,3,23,2020,5,24
1399,27163,2020,3,23,2020,5,24
1400,27165,2020,3,23,2020,5,24
1401,27167,2020,3,23,2020,5,24
1402,27169,2020,3,23,2020,5,24
1403,27171,2020,3,23,2020,5,24
1404,27173,2020,3,23,2020,5,24
1405,28001,2020,3,23,2020,5,24
1406,28003,2020,3,23,2020,5,24
1407,28005,2020,3,23,2020,5,24
1408,28007,2020,3,23,2020,5,24
1409,28009,2020,3,23,2020,5,24
1410,28011,2020,3,23,2020,5,24
1411,28013,2020,3,23,2020,5,24
1412,28015,2020,3,23,2020,5,24
1413,28017,2020,3,23,2020,5,24
1414,28019,2020,3,23,2020,5,24
1415,28021,2020,3,23,2020,5,24
1416,28023,2020,3,23,2020,5,24
1417,28025,2020,3,23,2020,5,24
1418,28027,2020,3,23,2020,5,24
1419,28029,2020,3,23,2020,5,24
1420,28031,2020,3,23,2020,5,24
1421,28033,2020,3,23,2020,5,24
1422,28035,2020,3,23,2020,5,24
1423,28037,2020,3,23,2020,5,24
1424,28039,2020,3,23,2020,5,24
1425,28041,2020,3,23,2020,5,24
1426,28043,2020,3,23,2020,5,24
1427,28045,2020,3,23,2020,5,24
1428,28047,2020,3,23,2020,5,24
1429,28049,2020,3,23,2020,5,24
1430,28051,2020,3,23,2020,5,24
1431,28053,2020,3,23,2020,5,24
1432,28055,2020,3,23,2020,5,24
1433,28057,2020,3,23,2020,5,24
1434,28059,2020,3,23,2020,5,24
1435,28061,2020,3,23,2020,5,24
1436,28063,2020,3,23,2020,5,24
1437,28065,2020,3,23,2020,5,24
1438,28067,2020,3,23,2020,5,24
1439,28069,2020,3,23,2020,5,24
1440,28071,2020,3,23,2020,5,24
1441,28073,2020,3,23,2020,5,24
1442,28075,2020,3,23,2020,5,24
1443,28077,2020,3,23,2020,5,24
1444,28079,2020,3,23,2020,5,24
1445,28081,2020,3,23,2020,5,24
1446,28083,2020,3,23,2020,5,24
1447,28085,2020,3,23,2020,5,24
1448,28087,2020,3,23,2020,5,24
1449,28089,2020,3,23,2020,5,24
1450,28091,2020,3,23,2020,5,24
1451,28093,2020,3,23,2020,5,24
1452,28095,2020,3,23,2020,5,24
1453,28097,2020,3,23,2020,5,24
1454,28099,2020,3,23,2020,5,24
1455,28101,2020,3,23,2020,5,24
1456,28103,2020,3,23,2020,5,24
1457,28105,2020,3,23,2020,5,24
1458,28107,2020,3,23,2020,5,24
1459,28109,2020,3,23,2020,5,24
1460,28111,2020,3,23,2020,5,24
1461,28113,2020,3,23,2020,5,24
1462,28115,2020,3,23,2020,5,24
1463,28117,2020,3,23,2020,5,24
1464,28119,2020,3,23,2020,5,24
1465,28121,2020,3,23,2020,5,24
1466,28123,2020,3,23,2020,5,24
1467,28125,2020,3,23,2020,5,24
1468,28127,2020,3,23,2020,5,24
1469,28129,2020,3,23,2020,5,24
1470,28131,2020,3,23,2020,5,24
1471,28133,2020,3,23,2020,5,24
1472,28135,2020,3,23,2020,5,24
1473,28137,2020,3,23,2020,5,24
1474,28139,2020,3,23,2020,5,24
1475,28141,2020,3,23,2020,5,24
1476,28143,2020,3,23,2020,5,24
1477,28145,2020,3,23,2020,5,24
1478,28147,2020,3,23,2020,5,24
1479,28149,2020,3,23,2020,5,24
1480,28151,2020,3,23,2020,5,24
1481,28153,2020,3,23,2020,5,24
1482,28155,2020,3,23,2020,5,24
1483,28157,2020,3,23,2020,5,24
1484,28159,2020,3,23,2020,5,24
1485,28161,2020,3,23,2020,5,24
1486,28163,2020,3,23,2020,5,24
1487,29001,2020,3,23,2020,5,24
1488,29003,2020,3,23,2020,5,24
1489,29005,2020,3,23,2020,5,24
1490,29007,2020,3,23,2020,5,24
1491,29009,2020,3,23,2020,5,24
1492,29011,2020,3,23,2020,5,24
1493,29013,2020,3,23,2020,5,24
1494,29015,2020,3,23,2020,5,24
1495,29017,2020,3,23,2020,5,24
1496,29019,2020,3,23,2020,5,24
1497,29021,2020,3,23,2020,5,24
1498,29023,2020,3,23,2020,5,24
1499,29025,2020,3,23,2020,5,24
1500,29027,2020,3,23,2020,5,24
1501,29029,2020,3,23,2020,5,24
1502,29031,2020,3,23,2020,5,24
1503,29033,2020,3,23,2020,5,24
1504,29035,2020,3,23,2020,5,24
1505,29037,2020,3,23,2020,5,24
1506,29039,2020,3,23,2020,5,24
1507,29041,2020,3,23,2020,5,24
1508,29043,2020,3,23,2020,5,24
1509,29045,2020,3,23,2020,5,24
1510,29047,2020,3,23,2020,5,24
1511,29049,2020,3,23,2020,5,24
1512,29051,2020,3,23,2020,5,24
1513,29053,2020,3,23,2020,5,24
1514,29055,2020,3,23,2020,5,24
1515,29057,2020,3,23,2020,5,24
1516,29059,2020,3,23,2020,5,24
1517,29061,2020,3,23,2020,5,24
1518,29063,2020,3,23,2020,5,24
1519,29065,2020,3,23,2020,5,24
1520,29067,2020,3,23,2020,5,24
1521,29069,2020,3,23,2020,5,24
1522,29071,2020,3,23,2020,5,24
1523,29073,2020,3,23,2020,5,24
1524,29075,2020,3,23,2020,5,24
1525,29077,2020,3,23,2020,5,24
1526,29079,2020,3,23,2020,5,24
1527,29081,2020,3,23,2020,5,24
1528,29083,2020,3,23,2020,5,24
1529,29085,2020,3,23,2020,5,24
1530,29087,2020,3,23,2020,5,24
1531,29089,2020,3,23,2020,5,24
1532,29091,2020,3,23,2020,5,24
1533,29093,2020,3,23,2020,5,24
1534,29095,2020,3,23,2020,5,24
1535,29097,2020,3,23,2020,5,24
1536,29099,2020,3,23,2020,5,24
1537,29101,2020,3,23,2020,5,24
1538,29103,2020,3,23,2020,5,24
1539,29105,2020,3,23,2020,5,24
1540,29107,2020,3,23,2020,5,24
1541,29109,2020,3,23,2020,5,24
1542,29111,2020,3,23,2020,5,24
1543,29113,2020,3,23,2020,5,24
1544,29115,2020,3,23,2020,5,24
1545,29117,2020,3,23,2020,5,24
1546,29119,2020,3,23,2020,5,24
1547,29121,2020,3,23,2020,5,24
1548,29123,2020,3,23,2020,5,24
1549,29125,2020,3,23,2020,5,24
1550,29127,2020,3,23,2020,5,24
1551,29129,2020,3,23,2020,5,24
1552,29131,2020,3,23,2020,5,24
1553,29133,2020,3,23,2020,5,24
1554,29135,2020,3,23,2020,5,24
1555,29137,2020,3,23,2020,5,24
1556,29139,2020,3,23,2020,5,24
1557,29141,2020,3,23,2020,5,24
1558,29143,2020,3,23,2020,5,24
1559,29145,2020,3,23,2020,5,24
1560,29147,2020,3,23,2020,5,24
1561,29149,2020,3,23,2020,5,24
1562,29151,2020,3,23,2020,5,24
1563,29153,2020,3,23,2020,5,24
1564,29155,2020,3,23,2020,5,24
1565,29157,2020,3,23,2020,5,24
1566,29159,2020,3,23,2020,5,24
1567,29161,2020,3,23,2020,5,24
1568,29163,2020,3,23,2020,5,24
1569,29165,2020,3,23,2020,5,24
1570,29167,2020,3,23,2020,5,24
1571,29169,2020,3,23,2020,5,24
1572,29171,2020,3,23,2020,5,24
1573,29173,2020,3,23,2020,5,24
1574,29175,2020,3,23,2020,5,24
1575,29177,2020,3,23,2020,5,24
1576,29179,2020,3,23,2020,5,24
1577,29181,2020,3,23,2020,5,24
1578,29183,2020,3,23,2020,5,24
1579,29185,2020,3,23,2020,5,24
1580,29186,2020,3,23,2020,5,24
1581,29187,2020,3,23,2020,5,24
1582,29189,2020,3,23,2020,5,24
1583,29195,2020,3,23,2020,5,24
1584,29197,2020,3,23,2020,5,24
1585,29199,2020,3,23,2020,5,24
1586,29201,2020,3,23,2020,5,24
1587,29203,2020,3,23,2020,5,24
1588,29205,2020,3,23,2020,5,24
1589,29207,2020,3,23,2020,5,24
1590,29209,2020,3,23,2020,5,24
1591,29211,2020,3,23,2020,5,24
1592,29213,2020,3,23,2020,5,24
1593,29215,2020,3,23,2020,5,24
1594,29217,2020,3,23,2020,5,24
1595,29219,2020,3,23,2020,5,24
1596,29221,2020,3,23,2020,5,24
1597,29223,2020,3,23,2020,5,24
1598,29225,2020,3,23,2020,5,24
1599,29227,2020,3,23,2020,5,24
1600,29229,2020,3,23,2020,5,24
1601,29510,2020,3,23,2020,5,24
1602,30001,2020,3,23,2020,5,24
1603,30003,2020,3,23,2020,5,24
1604,30005,2020,3,23,2020,5,24
1605,30007,2020,3,23,2020,5,24
1606,30009,2020,3,23,2020,5,24
1607,30011,2020,3,23,2020,5,24
1608,30013,2020,3,23,2020,5,24
1609,30015,2020,3,23,2020,5,24
1610,30017,2020,3,23,2020,5,24
1611,30019,2020,3,23,2020,5,24
1612,30021,2020,3,23,2020,5,24
1613,30023,2020,3,23,2020,5,24
1614,30025,2020,3,23,2020,5,24
1615,30027,2020,3,23,2020,5,24
1616,30029,2020,3,23,2020,5,24
1617,30031,2020,3,23,2020,5,24
1618,30033,2020,3,23,2020,5,24
1619,30035,2020,3,23,2020,5,24
1620,30037,2020,3,23,2020,5,24
1621,30039,2020,3,23,2020,5,24
1622,30041,2020,3,23,2020,5,24
1623,30043,2020,3,23,2020,5,24
1624,30045,2020,3,23,2020,5,24
1625,30047,2020,3,23,2020,5,24
1626,30049,2020,3,23,2020,5,24
1627,30051,2020,3,23,2020,5,24
1628,30053,2020,3,23,2020,5,24
1629,30055,2020,3,23,2020,5,24
1630,30057,2020,3,23,2020,5,24
1631,30059,2020,3,23,2020,5,24
1632,30061,2020,3,23,2020,5,24
1633,30063,2020,3,23,2020,5,24
1634,30065,2020,3,23,2020,5,24
1635,30067,2020,3,23,2020,5,24
1636,30069,2020,3,23,2020,5,24
1637,30071,2020,3,23,2020,5,24
1638,30073,2020,3,23,2020,5,24
1639,30075,2020,3,23,2020,5,24
1640,30077,2020,3,23,2020,5,24
1641,30079,2020,3,23,2020,5,24
1642,30081,2020,3,23,2020,5,24
1643,30083,2020,3,23,2020,5,24
1644,30085,2020,3,23,2020,5,24
1645,30087,2020,3,23,2020,5,24
1646,30089,2020,3,23,2020,5,24
1647,30091,2020,3,23,2020,5,24
1648,30093,2020,3,23,2020,5,24
1649,30095,2020,3,23,2020,5,24
1650,30097,2020,3,23,2020,5,24
1651,30099,2020,3,23,2020,5,24
1652,30101,2020,3,23,2020,5,24
1653,30103,2020,3,23,2020,5,24
1654,30105,2020,3,23,2020,5,24
1655,30107,2020,3,23,2020,5,24
1656,30109,2020,3,23,2020,5,24
1657,30111,2020,3,23,2020,5,24
1658,31001,2020,3,23,2020,5,24
1659,31003,2020,3,23,2020,5,24
1660,31005,2020,3,23,2020,5,24
1661,31007,2020,3,23,2020,5,24
1662,31009,2020,3,23,2020,5,24
1663,31011,2020,3,23,2020,5,24
1664,31013,2020,3,23,2020,5,24
1665,31015,2020,3,23,2020,5,24
1666,31017,2020,3,23,2020,5,24
1667,31019,2020,3,23,2020,5,24
1668,31021,2020,3,23,2020,5,24
1669,31023,2020,3,23,2020,5,24
1670,31025,2020,3,23,2020,5,24
1671,31027,2020,3,23,2020,5,24
1672,31029,2020,3,23,2020,5,24
1673,31031,2020,3,23,2020,5,24
1674,31033,2020,3,23,2020,5,24
1675,31035,2020,3,23,2020,5,24
1676,31037,2020,3,23,2020,5,24
1677,31039,2020,3,23,2020,5,24
1678,31041,2020,3,23,2020,5,24
1679,31043,2020,3,23,2020,5,24
1680,31045,2020,3,23,2020,5,24
1681,31047,2020,3,23,2020,5,24
1682,31049,2020,3,23,2020,5,24
1683,31051,2020,3,23,2020,5,24
1684,31053,2020,3,23,2020,5,24
1685,31055,2020,3,23,2020,5,24
1686,31057,2020,3,23,2020,5,24
1687,31059,2020,3,23,2020,5,24
1688,31061,2020,3,23,2020,5,24
1689,31063,2020,3,23,2020,5,24
1690,31065,2020,3,23,2020,5,24
1691,31067,2020,3,23,2020,5,24
1692,31069,2020,3,23,2020,5,24
1693,31071,2020,3,23,2020,5,24
1694,31073,2020,3,23,2020,5,24
1695,31075,2020,3,23,2020,5,24
1696,31077,2020,3,23,2020,5,24
1697,31079,2020,3,23,2020,5,24
1698,31081,2020,3,23,2020,5,24
1699,31083,2020,3,23,2020,5,24
1700,31085,2020,3,23,2020,5,24
1701,31087,2020,3,23,2020,5,24
1702,31089,2020,3,23,2020,5,24
1703,31091,2020,3,23,2020,5,24
1704,31093,2020,3,23,2020,5,24
1705,31095,2020,3,23,2020,5,24
1706,31097,2020,3,23,2020,5,24
1707,31099,2020,3,23,2020,5,24
1708,31101,2020,3,23,2020,5,24
1709,31103,2020,3,23,2020,5,24
1710,31105,2020,3,23,2020,5,24
1711,31107,2020,3,23,2020,5,24
1712,31109,2020,3,23,2020,5,24
1713,31111,2020,3,23,2020,5,24
1714,31113,2020,3,23,2020,5,24
1715,31115,2020,3,23,2020,5,24
1716,31117,2020,3,23,2020,5,24
1717,31119,2020,3,23,2020,5,24
1718,31121,2020,3,23,2020,5,24
1719,31123,2020,3,23,2020,5,24
1720,31125,2020,3,23,2020,5,24
1721,31127,2020,3,23,2020,5,24
1722,31129,2020,3,23,2020,5,24
1723,31131,2020,3,23,2020,5,24
1724,31133,2020,3,23,2020,5,24
1725,31135,2020,3,23,2020,5,24
1726,31137,2020,3,23,2020,5,24
1727,31139,2020,3,23,2020,5,24
1728,31141,2020,3,23,2020,5,24
1729,31143,2020,3,23,2020,5,24
1730,31145,2020,3,23,2020,5,24
1731,31147,2020,3,23,2020,5,24
1732,31149,2020,3,23,2020,5,24
1733,31151,2020,3,23,2020,5,24
1734,31153,2020,3,23,2020,5,24
1735,31155,2020,3,23,2020,5,24
1736,31157,2020,3,23,2020,5,24
1737,31159,2020,3,23,2020,5,24
1738,31161,2020,3,23,2020,5,24
1739,31163,2020,3,23,2020,5,24
1740,31165,2020,3,23,2020,5,24
1741,31167,2020,3,23,2020,5,24
1742,31169,2020,3,23,2020,5,24
1743,31171,2020,3,23,2020,5,24
1744,31173,2020,3,23,2020,5,24
1745,31175,2020,3,23,2020,5,24
1746,31177,2020,3,23,2020,5,24
1747,31179,2020,3,23,2020,5,24
1748,31181,2020,3,23,2020,5,24
1749,31183,2020,3,23,2020,5,24
1750,31185,2020,3,23,2020,5,24
1751,32001,2020,3,23,2020,5,24
1752,32003,2020,3,23,2020,5,24
1753,32005,2020,3,23,2020,5,24
1754,32007,2020,3,23,2020,5,24
1755,32009,2020,3,23,2020,5,24
1756,32011,2020,3,23,2020,5,24
1757,32013,2020,3,23,2020,5,24
1758,32015,2020,3,23,2020,5,24
1759,32017,2020,3,23,2020,5,24
1760,32019,2020,3,23,2020,5,24
1761,32021,2020,3,23,2020,5,24
1762,32023,2020,3,23,2020,5,24
1763,32027,2020,3,23,2020,5,24
1764,32029,2020,3,23,2020,5,24
1765,32031,2020,3,23,2020,5,24
1766,32033,2020,3,23,2020,5,24
1767,32510,2020,3,23,2020,5,24
1768,33001,2020,3,23,2020,5,24
1769,33003,2020,3,23,2020,5,24
1770,33005,2020,3,23,2020,5,24
1771,33007,2020,3,23,2020,5,24
1772,33009,2020,3,23,2020,5,24
1773,33011,2020,3,23,2020,5,24
1774,33013,2020,3,23,2020,5,24
1775,33015,2020,3,23,2020,5,24
1776,33017,2020,3,23,2020,5,24
1777,33019,2020,3,23,2020,5,24
1778,34001,2020,3,23,2020,5,24
1779,34003,2020,3,23,2020,5,24
1780,34005,2020,3,23,2020,5,24
1781,34007,2020,3,23,2020,5,24
1782,34009,2020,3,23,2020,5,24
1783,34011,2020,3,23,2020,5,24
1784,34013,2020,3,23,2020,5,24
1785,34015,2020,3,23,2020,5,24
1786,34017,2020,3,23,2020,5,24
1787,34019,2020,3,23,2020,5,24
1788,34021,2020,3,23,2020,5,24
1789,34023,2020,3,23,2020,5,24
1790,34025,2020,3,23,2020,5,24
1791,34027,2020,3,23,2020,5,24
1792,34029,2020,3,23,2020,5,24
1793,34031,2020,3,23,2020,5,24
1794,34033,2020,3,23,2020,5,24
1795,34035,2020,3,23,2020,5,24
1796,34037,2020,3,23,2020,5,24
1797,34039,2020,3,23,2020,5,24
1798,34041,2020,3,23,2020,5,24
1799,35001,2020,3,23,2020,5,24
1800,35003,2020,3,23,2020,5,24
1801,35005,2020,3,23,2020,5,24
1802,35006,2020,3,23,2020,5,24
1803,35007,2020,3,23,2020,5,24
1804,35009,2020,3,23,2020,5,24
1805,35011,2020,3,23,2020,5,24
1806,35013,2020,3,23,2020,5,24
1807,35015,2020,3,23,2020,5,24
1808,35017,2020,3,23,2020,5,24
1809,35019,2020,3,23,2020,5,24
1810,35021,2020,3,23,2020,5,24
1811,35023,2020,3,23,2020,5,24
1812,35025,2020,3,23,2020,5,24
1813,35027,2020,3,23,2020,5,24
1814,35028,2020,3,23,2020,5,24
1815,35029,2020,3,23,2020,5,24
1816,35031,2020,3,23,2020,5,24
1817,35033,2020,3,23,2020,5,24
1818,35035,2020,3,23,2020,5,24
1819,35037,2020,3,23,2020,5,24
1820,35039,2020,3,23,2020,5,24
1821,35041,2020,3,23,2020,5,24
1822,35043,2020,3,23,2020,5,24
1823,35045,2020,3,23,2020,5,24
1824,35047,2020,3,23,2020,5,24
1825,35049,2020,3,23,2020,5,24
1826,35051,2020,3,23,2020,5,24
1827,35053,2020,3,23,2020,5,24
1828,35055,2020,3,23,2020,5,24
1829,35057,2020,3,23,2020,5,24
1830,35059,2020,3,23,2020,5,24
1831,35061,2020,3,23,2020,5,24
1832,36001,2020,3,23,2020,5,24
1833,36003,2020,3,23,2020,5,24
1834,36005,2020,3,23,2020,5,24
1835,36007,2020,3,23,2020,5,24
1836,36009,2020,3,23,2020,5,24
1837,36011,2020,3,23,2020,5,24
1838,36013,2020,3,23,2020,5,24
1839,36015,2020,3,23,2020,5,24
1840,36017,2020,3,23,2020,5,24
1841,36019,2020,3,23,2020,5,24
1842,36021,2020,3,23,2020,5,24
1843,36023,2020,3,23,2020,5,24
1844,36025,2020,3,23,2020,5,24
1845,36027,2020,3,23,2020,5,24
1846,36029,2020,3,23,2020,5,24
1847,36031,2020,3,23,2020,5,24
1848,36033,2020,3,23,2020,5,24
1849,36035,2020,3,23,2020,5,24
1850,36037,2020,3,23,2020,5,24
1851,36039,2020,3,23,2020,5,24
1852,36041,2020,3,23,2020,5,24
1853,36043,2020,3,23,2020,5,24
1854,36045,2020,3,23,2020,5,24
1855,36047,2020,3,23,2020,5,24
1856,36049,2020,3,23,2020,5,24
1857,36051,2020,3,23,2020,5,24
1858,36053,2020,3,23,2020,5,24
1859,36055,2020,3,23,2020,5,24
1860,36057,2020,3,23,2020,5,24
1861,36059,2020,3,23,2020,5,24
1862,36061,2020,3,23,2020,5,24
1863,36063,2020,3,23,2020,5,24
1864,36065,2020,3,23,2020,5,24
1865,36067,2020,3,23,2020,5,24
1866,36069,2020,3,23,2020,5,24
1867,36071,2020,3,23,2020,5,24
1868,36073,2020,3,23,2020,5,24
1869,36075,2020,3,23,2020,5,24
1870,36077,2020,3,23,2020,5,24
1871,36079,2020,3,23,2020,5,24
1872,36081,2020,3,23,2020,5,24
1873,36083,2020,3,23,2020,5,24
1874,36085,2020,3,23,2020,5,24
1875,36087,2020,3,23,2020,5,24
1876,36089,2020,3,23,2020,5,24
1877,36091,2020,3,23,2020,5,24
1878,36093,2020,3,23,2020,5,24
1879,36095,2020,3,23,2020,5,24
1880,36097,2020,3,23,2020,5,24
1881,36099,2020,3,23,2020,5,24
1882,36101,2020,3,23,2020,5,24
1883,36103,2020,3,23,2020,5,24
1884,36105,2020,3,23,2020,5,24
1885,36107,2020,3,23,2020,5,24
1886,36109,2020,3,23,2020,5,24
1887,36111,2020,3,23,2020,5,24
1888,36113,2020,3,23,2020,5,24
1889,36115,2020,3,23,2020,5,24
1890,36117,2020,3,23,2020,5,24
1891,36119,2020,3,23,2020,5,24
1892,36121,2020,3,23,2020,5,24
1893,36123,2020,3,23,2020,5,24
1894,37001,2020,3,23,2020,5,24
1895,37003,2020,3,23,2020,5,24
1896,37005,2020,3,23,2020,5,24
1897,37007,2020,3,23,2020,5,24
1898,37009,2020,3,23,2020,5,24
1899,37011,2020,3,23,2020,5,24
1900,37013,2020,3,23,2020,5,24
1901,37015,2020,3,23,2020,5,24
1902,37017,2020,3,23,2020,5,24
1903,37019,2020,3,23,2020,5,24
